ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
778608DED4130917,classic_bike,2024-01-12 06:37:44.717,2024-01-12 06:47:02.664,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
EE8F4E573083B86B,classic_bike,2024-01-11 06:39:36.498,2024-01-11 06:48:24.788,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
3FD1B5C17699EB0F,electric_bike,2024-01-10 15:26:41.984,2024-01-10 15:28:42.624,8 Ave & W 31 St,6450.05,W 25 St & 8 Ave,6297.08,40.7505853470215,-73.9946848154068,40.74649996333341,-73.99732626293645,member
6F6C6F5F12E8B826,electric_bike,2024-01-13 14:45:35.703,2024-01-13 15:05:49.268,8 Ave & W 31 St,6450.05,E 2 St & Ave A,5553.10,40.7505853470215,-73.9946848154068,40.72307749068673,-73.98583620786667,member
54174849FBFE6092,electric_bike,2024-01-06 23:13:28.103,2024-01-06 23:25:12.139,8 Ave & W 31 St,6450.05,E 14 St & Ave B,5736.09,40.7505853470215,-73.9946848154068,40.72938685,-73.97772429,member
8751FFD3FA5CF364,electric_bike,2024-01-04 19:16:15.241,2024-01-04 19:30:07.317,8 Ave & W 31 St,6450.05,E 10 St & Ave A,5659.05,40.7505853470215,-73.9946848154068,40.72740794,-73.98142006,member
90020B901CF71413,classic_bike,2024-01-11 21:31:38.668,2024-01-11 21:56:34.498,8 Ave & W 31 St,6450.05,E 6 St & Ave D,5506.14,40.7505853470215,-73.9946848154068,40.72228087,-73.97668709,member
9EE8FFA08DD8A6A9,electric_bike,2024-01-02 14:08:31.939,2024-01-02 14:12:13.539,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,member
BF8A1E23646EF6C0,classic_bike,2024-01-02 18:20:17.671,2024-01-02 18:24:43.673,8 Ave & W 31 St,6450.05,W 25 St & 8 Ave,6297.08,40.7505853470215,-73.9946848154068,40.74649996333341,-73.99732626293645,member
DF65BEC39F886020,classic_bike,2024-01-12 08:39:16.103,2024-01-12 08:48:04.993,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
6F99E6CED9340804,classic_bike,2024-01-06 17:21:39.054,2024-01-06 17:27:24.658,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,member
1A728B8982A7F84E,electric_bike,2024-01-08 20:04:25.939,2024-01-08 20:23:32.783,8 Ave & W 31 St,6450.05,E 6 St & Ave D,5506.14,40.7505853470215,-73.9946848154068,40.72228087,-73.97668709,member
B9D6D5E3544AD681,electric_bike,2024-01-03 17:21:15.282,2024-01-03 17:28:51.071,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
A79FCC44A61DDD44,electric_bike,2024-01-12 21:28:35.790,2024-01-12 21:37:42.702,8 Ave & W 31 St,6450.05,Lafayette St & E 8 St,5788.13,40.7505853470215,-73.9946848154068,40.73020660529954,-73.99102628231049,member
8D9F10A295219B3B,classic_bike,2024-01-11 07:08:35.399,2024-01-11 07:19:25.244,8 Ave & W 31 St,6450.05,E 39 St & Lexington Ave,6389.09,40.7505853470215,-73.9946848154068,40.7494985460252,-73.97729203113158,member
B3A0954AE5AEBE38,classic_bike,2024-01-04 07:04:33.489,2024-01-04 07:16:17.095,8 Ave & W 31 St,6450.05,E 39 St & Lexington Ave,6389.09,40.7505853470215,-73.9946848154068,40.7494985460252,-73.97729203113158,member
1CE85BA534DEF00B,electric_bike,2024-01-01 12:41:57.882,2024-01-01 13:19:01.000,8 Ave & W 31 St,6450.05,W 47 St & 9 Ave,6786.02,40.7505853470215,-73.9946848154068,40.76153045158114,-73.99007007479668,casual
7AC78CC76D9E6115,electric_bike,2024-01-08 08:50:47.535,2024-01-08 09:00:52.380,8 Ave & W 31 St,6450.05,E 39 St & Lexington Ave,6389.09,40.7505853470215,-73.9946848154068,40.7494985460252,-73.97729203113158,member
5E2301E62F706428,electric_bike,2024-01-07 23:54:09.646,2024-01-07 23:59:12.725,8 Ave & W 31 St,6450.05,W 47 St & 9 Ave,6786.02,40.7505853470215,-73.9946848154068,40.76153045158114,-73.99007007479668,casual
